chart_date,chart_year,rank,title,artist,movement,weekly_sales,total_sales,source_year
1996-04-15,1996,2,I'm proud,華原朋美,↑,,,1996
1996-04-15,1996,3,FREEDOM,globe,←,,,1996
1996-04-15,1996,4,Baby baby baby,dos,↑,,,1996
1996-04-15,1996,5,Love&Peace Forever,TRF,←,,,1996
1996-04-15,1996,6,END OF SORROW,LUNA SEA,↓,,,1996
1996-04-15,1996,7,そばかす,JUDY AND MARY,←,,,1996
1996-04-15,1996,8,ミエナイチカラ～INVISIBLE ONE～,B'z,↓,,,1996
1996-04-15,1996,9,DAN DAN 心魅かれてく,FIELD OF VIEW,↓,,,1996
1996-04-15,1996,10,JAM,THE YELLOW MONKEY,↑,,,1996
1996-04-15,1996,11,名もなき詩,Mr.Children,↑,,,1996
1996-04-15,1996,12,ミッドナイト・シャッフル,近藤真彦,↓,,,1996
1996-04-15,1996,13,バンザイ～好きでよかった～,ウルフルズ,↑,,,1996
1996-04-15,1996,14,エビキュリアン,BEAT BOYS,初,,,1996
1996-04-15,1996,15,空も飛べるはず,スピッツ,←,,,1996
1996-04-15,1996,16,SU・SU・SU・SUPERキ・レ・イ,スキャットマン・ジョン,↑,,,1996
1996-04-15,1996,17,FOREVER,岡本真夜,↓,,,1996
1996-04-15,1996,18,I'll DO IT～愛のパトワ～,NAHKI＆ダイアナ・キング,↓,,,1996
1996-04-15,1996,19,sexy,hitomi,↓,,,1996
1996-04-15,1996,20,目を覚ませ、男なら,椎名へきる,初,,,1996
1996-04-15,1996,21,ベイビィ・ポータブル・ロック,ピチカート・ファイヴ,↓,,,1996
1996-04-15,1996,22,Be Myself,T-BOLAN,↓,,,1996
1996-04-15,1996,23,ガッツだぜ！,ウルフルズ,←,,,1996
1996-04-15,1996,24,プライマル,ORIGINAL LOVE,↓,,,1996
1996-04-15,1996,25,あぁ,大黒摩季,↓,,,1996
1996-04-15,1996,26,T・R・Y～RETURN TO YOURSELF～,TWO-MIX,↓,,,1996
1996-04-15,1996,27,So Blue,森高千里,↓,,,1996
1996-04-15,1996,28,DEPARTURES,globe,↑,,,1996
1996-04-15,1996,29,幸せになりたい,内田有紀,↓,,,1996
1996-04-15,1996,30,グロリアス,GLAY,↑,,,1996
1996-04-22,1996,1,花 -Memento Mori-,Mr.Children,初,,,1996
1996-04-22,1996,2,チェリー,スピッツ,初,,,1996
1996-04-22,1996,3,Don't Wanna Cry,安室奈美恵,↓,,,1996
1996-04-22,1996,4,I'm proud,華原朋美,↓,,,1996
1996-04-22,1996,5,Love&Peace Forever,TRF,←,,,1996
1996-04-22,1996,6,SECRET HEAVEN,槇原敬之,初,,,1996
1996-04-22,1996,7,Baby baby baby,dos,↓,,,1996
1996-04-22,1996,8,エスカレーション,ともさかりえ,初,,,1996
1996-04-22,1996,9,FREEDOM,globe,↓,,,1996
1996-04-22,1996,10,END OF SORROW,LUNA SEA,↓,,,1996
1996-04-22,1996,11,DAN DAN 心魅かれてく,FIELD OF VIEW,↓,,,1996
1996-04-22,1996,12,JAM,THE YELLOW MONKEY,↓,,,1996
1996-04-22,1996,13,そばかす,JUDY AND MARY,↓,,,1996
1996-04-22,1996,14,ミエナイチカラ～INVISIBLE ONE～,B'z,↓,,,1996
1996-04-22,1996,15,名もなき詩,Mr.Children,↓,,,1996
1996-04-22,1996,16,バンザイ～好きでよかった～,ウルフルズ,↓,,,1996
1996-04-22,1996,17,ミッドナイト・シャッフル,近藤真彦,↓,,,1996
1996-04-22,1996,18,空も飛べるはず,スピッツ,↓,,,1996
1996-04-22,1996,19,SU・SU・SU・SUPERキ・レ・イ,スキャットマン・ジョン,↓,,,1996
1996-04-22,1996,20,I'll DO IT～愛のパトワ～,NAHKI＆ダイアナ・キング,↓,,,1996
1996-04-22,1996,21,FOREVER,岡本真夜,↓,,,1996
1996-04-22,1996,22,ベイビィ・ポータブル・ロック,ピチカート・ファイヴ,↓,,,1996
1996-04-22,1996,23,So Blue,森高千里,↑,,,1996
1996-04-22,1996,24,Be Myself,T-BOLAN,↓,,,1996
1996-04-22,1996,25,エビキュリアン,BEAT BOYS,↓,,,1996
1996-04-22,1996,26,く・せ・に・な・る,郷ひろみ,初,,,1996
1996-04-22,1996,27,プライマル,ORIGINAL LOVE,↓,,,1996
1996-04-22,1996,28,sexy,hitomi,↓,,,1996
1996-04-22,1996,29,Don't leave you alone,郷ひろみ,初,,,1996
1996-04-22,1996,30,目を覚ませ、男なら,椎名へきる,↓,,,1996
1996-04-29,1996,1,花 -Memento Mori-,Mr.Children,←,,,1996
1996-04-29,1996,2,チェリー,スピッツ,←,,,1996
1996-04-29,1996,3,ひとりじゃない,DEEN,初,,,1996
1996-04-29,1996,4,ピストル,黒夢,初,,,1996
1996-04-29,1996,5,Don't Wanna Cry,安室奈美恵,↓,,,1996
1996-04-29,1996,6,I'm proud,華原朋美,↓,,,1996
1996-04-29,1996,7,Baby baby baby,dos,←,,,1996
1996-04-29,1996,8,LIKE A HARD RAIN,相川七瀬,初,,,1996
1996-04-29,1996,9,エスカレーション,ともさかりえ,↓,,,1996
1996-04-29,1996,10,MERRY-GO-ROUND,RAZZ MA TAZZ,初,,,1996
1996-04-29,1996,11,Love&Peace Forever,TRF,↓,,,1996
1996-04-29,1996,12,FREEDOM,globe,↓,,,1996
1996-04-29,1996,13,DAN DAN 心魅かれてく,FIELD OF VIEW,↓,,,1996
1996-04-29,1996,14,SECRET HEAVEN,槇原敬之,↓,,,1996
1996-04-29,1996,15,君を忘れない,松山千春,初,,,1996
1996-04-29,1996,16,JAM,THE YELLOW MONKEY,↓,,,1996
1996-04-29,1996,17,END OF SORROW,LUNA SEA,↓,,,1996
1996-04-29,1996,18,バンザイ～好きでよかった～,ウルフルズ,↓,,,1996
1996-04-29,1996,19,そばかす,JUDY AND MARY,↓,,,1996
1996-04-29,1996,20,ミエナイチカラ～INVISIBLE ONE～,B'z,↓,,,1996
1996-04-29,1996,21,名もなき詩,Mr.Children,↓,,,1996
1996-04-29,1996,22,ミッドナイト・シャッフル,近藤真彦,↓,,,1996
1996-04-29,1996,23,SU・SU・SU・SUPERキ・レ・イ,スキャットマン・ジョン,↓,,,1996
1996-04-29,1996,24,風も空もきっと・・・,観月ありさ,初,,,1996
1996-04-29,1996,25,RAPTUROUS BLUE,ポケットビスケッツ,初,,,1996
1996-04-29,1996,26,鳴門海峡,伍代夏子,初,,,1996
1996-04-29,1996,27,ベイビィ・ポータブル・ロック,ピチカート・ファイヴ,↓,,,1996
1996-04-29,1996,28,Can't Stop My Heart,Mckee,初,,,1996
1996-04-29,1996,29,麗人草,長保有紀,初,,,1996
1996-04-29,1996,30,離さない 離せない,瀬戸朝香,初,,,1996
1996-05-06,1996,1,あなたに逢いたくて～Missing You～,松田聖子,初,,,1996
1996-05-06,1996,2,ALICE,MY LITTLE LOVER,初,,,1996
1996-05-06,1996,3,いいわけ,シャ乱Q,初,,,1996
1996-05-06,1996,4,FRIEND SHIP,H Jungle with T,初,,,1996
1996-05-06,1996,5,チェリー,スピッツ,↓,,,1996
1996-05-06,1996,6,花 -Memento Mori-,Mr.Children,↓,,,1996
1996-05-06,1996,7,GIRL FRIEND,藤井フミヤ,初,,,1996
1996-05-06,1996,8,夢で逢えたら,ラッツ＆スター,初,,,1996
1996-05-06,1996,9,Give a reason,林原めぐみ・奥井雅美,初,,,1996
1996-05-06,1996,10,少年,宇都宮隆,初,,,1996
1996-05-06,1996,11,Don't Wanna Cry,安室奈美恵,↓,,,1996
1996-05-06,1996,12,I'm proud,華原朋美,↓,,,1996
1996-05-06,1996,13,ひとりじゃない,DEEN,↓,,,1996
1996-05-06,1996,14,Baby baby baby,dos,↓,,,1996
1996-05-06,1996,15,エスカレーション,ともさかりえ,↓,,,1996
1996-05-06,1996,16,ピストル,黒夢,↓,,,1996
1996-05-06,1996,17,ヒマワリ,SOPHIA,初,,,1996
1996-05-06,1996,18,LIKE A HARD RAIN,相川七瀬,↓,,,1996
1996-05-06,1996,19,君を忘れない,松山千春,↓,,,1996
1996-05-06,1996,20,FREEDOM,globe,↓,,,1996
1996-05-06,1996,21,Love&Peace Forever,TRF,↓,,,1996
1996-05-06,1996,22,DAN DAN 心魅かれてく,FIELD OF VIEW,↓,,,1996
1996-05-06,1996,23,MERRY-GO-ROUND,RAZZ MA TAZZ,↓,,,1996
1996-05-06,1996,24,Here I am～泣きたい時は泣けばいい～,酒井法子,初,,,1996
1996-05-06,1996,25,SECRET HEAVEN,槇原敬之,↓,,,1996
1996-05-06,1996,26,バンザイ～好きでよかった～,ウルフルズ,↓,,,1996
1996-05-06,1996,27,宇治川哀歌,香西かおり,初,,,1996
1996-05-06,1996,28,プリプリ・スキャット,スキャットマン・ジョン,初,,,1996
1996-05-06,1996,29,とまどわず、ふり向かず,LAZY KNACK,初,,,1996
1996-05-06,1996,30,JAM,THE YELLOW MONKEY,↓,,,1996
1996-05-13,1996,1,チェリー,スピッツ,↑,,,1996
1996-05-13,1996,2,はだかの王様～シブトクつよく～,SMAP,初,,,1996
1996-05-13,1996,3,あなたに逢いたくて～Missing You～,松田聖子,↓,,,1996
1996-05-13,1996,4,いいわけ,シャ乱Q,↓,,,1996
1996-05-13,1996,5,ALICE,MY LITTLE LOVER,↓,,,1996
1996-05-13,1996,6,君のいちばんに・・・,LINDBERG,初,,,1996
1996-05-13,1996,7,FRIEND SHIP,H Jungle with T,↓,,,1996
1996-05-13,1996,8,花 -Memento Mori-,Mr.Children,↓,,,1996
1996-05-13,1996,9,Don't Wanna Cry,安室奈美恵,↑,,,1996
1996-05-13,1996,10,傷まみれの青春,長渕剛,初,,,1996
1996-05-13,1996,11,I'm proud,華原朋美,↑,,,1996
1996-05-13,1996,12,ひとりじゃない,DEEN,↑,,,1996
1996-05-13,1996,13,夢で逢えたら,ラッツ＆スター,↓,,,1996
1996-05-13,1996,14,LIKE A HARD RAIN,相川七瀬,↑,,,1996
1996-05-13,1996,15,エスカレーション,ともさかりえ,←,,,1996
1996-05-13,1996,16,Baby baby baby,dos,↓,,,1996
1996-05-13,1996,17,バンザイ～好きでよかった～,ウルフルズ,↑,,,1996
1996-05-13,1996,18,君を忘れない,松山千春,↑,,,1996
1996-05-13,1996,19,She's My Lady,山根康広,初,,,1996
1996-05-13,1996,20,しあわせのかたち,谷村有美,初,,,1996
1996-05-13,1996,21,GIRL FRIEND,藤井フミヤ,↓,,,1996
1996-05-13,1996,22,FREEDOM,globe,↓,,,1996
1996-05-13,1996,23,少年,宇都宮隆,↓,,,1996
1996-05-13,1996,24,Give a reason,林原めぐみ・奥井雅美,↓,,,1996
1996-05-13,1996,25,DREAMING GIRL,山下達郎,初,,,1996
1996-05-13,1996,26,Love&Peace Forever,TRF,↓,,,1996
1996-05-13,1996,27,DAN DAN 心魅かれてく,FIELD OF VIEW,↓,,,1996
1996-05-13,1996,28,RAPTUROUS BLUE,ポケットビスケッツ,↑,,,1996
1996-05-13,1996,29,MERRY-GO-ROUND,RAZZ MA TAZZ,↓,,,1996
1996-05-13,1996,30,JAM,THE YELLOW MONKEY,←,,,1996
1996-05-20,1996,1,心を開いて,ZARD,初,,,1996
1996-05-20,1996,2,はだかの王様～シブトクつよく～,SMAP,←,,,1996
1996-05-20,1996,3,あなたに逢いたくて～Missing You～,松田聖子,←,,,1996
1996-05-20,1996,4,チェリー,スピッツ,↓,,,1996
1996-05-20,1996,5,ALICE,MY LITTLE LOVER,←,,,1996
1996-05-20,1996,6,いいわけ,シャ乱Q,↓,,,1996
1996-05-20,1996,7,FRIEND SHIP,H Jungle with T,←,,,1996
1996-05-20,1996,8,花 -Memento Mori-,Mr.Children,←,,,1996
1996-05-20,1996,9,Only you 君と夏の日を,TUBE,初,,,1996
1996-05-20,1996,10,君のいちばんに・・・,LINDBERG,↓,,,1996
1996-05-20,1996,11,Don't Wanna Cry,安室奈美恵,↓,,,1996
1996-05-20,1996,12,I'm proud,華原朋美,↓,,,1996
1996-05-20,1996,13,夢で逢えたら,ラッツ＆スター,←,,,1996
1996-05-20,1996,14,ひとりじゃない,DEEN,↓,,,1996
1996-05-20,1996,15,LIKE A HARD RAIN,相川七瀬,↓,,,1996
1996-05-20,1996,16,バンザイ～好きでよかった～,ウルフルズ,↑,,,1996
1996-05-20,1996,17,Give a reason,林原めぐみ・奥井雅美,↑,,,1996
1996-05-20,1996,18,君を忘れない,松山千春,←,,,1996
1996-05-20,1996,19,Baby baby baby,dos,↓,,,1996
1996-05-20,1996,20,RAPTUROUS BLUE,ポケットビスケッツ,↑,,,1996
1996-05-20,1996,21,少年,宇都宮隆,↑,,,1996
1996-05-20,1996,22,エスカレーション,ともさかりえ,↓,,,1996
1996-05-20,1996,23,FREEDOM,globe,↓,,,1996
1996-05-20,1996,24,傷まみれの青春,長渕剛,↓,,,1996
1996-05-20,1996,25,若葉のころ,ビージーズ,↑,,,1996
1996-05-20,1996,26,JAM,THE YELLOW MONKEY,↑,,,1996
1996-05-20,1996,27,DREAMING GIRL,山下達郎,↓,,,1996
1996-05-20,1996,28,DAN DAN 心魅かれてく,FIELD OF VIEW,↓,,,1996
1996-05-20,1996,29,ピストル,黒夢,↑,,,1996
1996-05-20,1996,30,HUMAN TOUCH,ウォーレン・ウィービー,初,,,1996
1996-05-27,1996,1,Real Thing Shakes,B'z,初,,,1996
1996-05-27,1996,2,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,初,,,1996
1996-05-27,1996,3,あなたに逢いたくて～Missing You～,松田聖子,←,,,1996
1996-05-27,1996,4,チェリー,スピッツ,←,,,1996
1996-05-27,1996,5,ALICE,MY LITTLE LOVER,←,,,1996
1996-05-27,1996,6,心を開いて,ZARD,↓,,,1996
1996-05-27,1996,7,はだかの王様～シブトクつよく～,SMAP,↓,,,1996
1996-05-27,1996,8,いいわけ,シャ乱Q,↓,,,1996
1996-05-27,1996,9,FRIEND SHIP,H Jungle with T,↓,,,1996
1996-05-27,1996,10,花 -Memento Mori-,Mr.Children,↓,,,1996
1996-05-27,1996,11,Only you 君と夏の日を,TUBE,↓,,,1996
1996-05-27,1996,12,君のいちばんに・・・,LINDBERG,↓,,,1996
1996-05-27,1996,13,夢で逢えたら,ラッツ＆スター,←,,,1996
1996-05-27,1996,14,君を忘れない,松山千春,↑,,,1996
1996-05-27,1996,15,夏の午後,大滝龍宇一,初,,,1996
1996-05-27,1996,16,LIKE A HARD RAIN,相川七瀬,↓,,,1996
1996-05-27,1996,17,Don't Wanna Cry,安室奈美恵,↓,,,1996
1996-05-27,1996,18,ぼくらが旅に出る理由,小沢健二,初,,,1996
1996-05-27,1996,19,Imtration love,PENICILLIN,初,,,1996
1996-05-27,1996,20,アジアの純真,PUFFY,初,,,1996
1996-05-27,1996,21,I'm proud,華原朋美,↓,,,1996
1996-05-27,1996,22,Give a reason,林原めぐみ・奥井雅美,↓,,,1996
1996-05-27,1996,23,バンザイ～好きでよかった～,ウルフルズ,↓,,,1996
1996-05-27,1996,24,RAPTUROUS BLUE,ポケットビスケッツ,↓,,,1996
1996-05-27,1996,25,浪漫 -ROMAN-,憲三郎＆ジョージ山本,初,,,1996
1996-05-27,1996,26,MARIA,矢沢永吉,初,,,1996
1996-05-27,1996,27,逢いたい君がいない,天方直実,初,,,1996
1996-05-27,1996,28,独裁 -monopolize-,T.M.Revolution,初,,,1996
1996-05-27,1996,29,"Feel me,See me,Hold me",GeNttle BReeze,初,,,1996
1996-05-27,1996,30,ひとりじゃない,DEEN,↓,,,1996
1996-06-03,1996,1,愛の言霊～Spritual Message～,サザンオールスターズ,初,,,1996
1996-06-03,1996,2,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,←,,,1996
1996-06-03,1996,3,Real Thing Shakes,B'z,↓,,,1996
1996-06-03,1996,4,ドキッ,FIELD OF VIEW,初,,,1996
1996-06-03,1996,5,あなたに逢いたくて～Missing You～,松田聖子,↓,,,1996
1996-06-03,1996,6,ALICE,MY LITTLE LOVER,↓,,,1996
1996-06-03,1996,7,チェリー,スピッツ,↓,,,1996
1996-06-03,1996,8,心を開いて,ZARD,↓,,,1996
1996-06-03,1996,9,In The Future,hitomi,初,,,1996
1996-06-03,1996,10,DREAMS,ROMANTIC MODE,初,,,1996
1996-06-03,1996,11,キャンディ,BUCK-TICK,初,,,1996
1996-06-03,1996,12,いいわけ,シャ乱Q,↓,,,1996
1996-06-03,1996,13,命は燃やし尽くすためのもの,布袋寅泰,初,,,1996
1996-06-03,1996,14,はだかの王様～シブトクつよく～,SMAP,↓,,,1996
1996-06-03,1996,15,FRIEND SHIP,H Jungle with T,↓,,,1996
1996-06-03,1996,16,花 -Memento Mori-,Mr.Children,↓,,,1996
1996-06-03,1996,17,君のいちばんに・・・,LINDBERG,↓,,,1996
1996-06-03,1996,18,Early summer rain,SOPHIA,初,,,1996
1996-06-03,1996,19,平凡なハッピーじゃ物足りない,篠原涼子,初,,,1996
1996-06-03,1996,20,限りない欲望の中に,林原めぐみ,初,,,1996
1996-06-03,1996,21,Only you 君と夏の日を,TUBE,↓,,,1996
1996-06-03,1996,22,夢で逢えたら,ラッツ＆スター,↓,,,1996
1996-06-03,1996,23,君を忘れない,松山千春,↓,,,1996
1996-06-03,1996,24,時がたてば/call my name,THE BOOM,初,,,1996
1996-06-03,1996,25,夏の午後,大滝龍宇一,↓,,,1996
1996-06-03,1996,26,未来形アイドル,氷上恭子＆宮村優子,初,,,1996
1996-06-03,1996,27,I'm proud,華原朋美,↓,,,1996
1996-06-03,1996,28,未来形アイドル,氷上恭子＆宮村優子/Lial Son,初,,,1996
1996-06-03,1996,29,LIKE A HARD RAIN,相川七瀬,↓,,,1996
1996-06-03,1996,30,おばこ巡礼歌,藤あや子,初,,,1996
1996-06-10,1996,1,BEAT YOUR HEART,V6,初,,,1996
1996-06-10,1996,2,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,←,,,1996
1996-06-10,1996,3,愛の言霊～Spritual Message～,サザンオールスターズ,↓,,,1996
1996-06-10,1996,4,Real Thing Shakes,B'z,↓,,,1996
1996-06-10,1996,5,ALICE,MY LITTLE LOVER,↑,,,1996
1996-06-10,1996,6,あなたに逢いたくて～Missing You～,松田聖子,↓,,,1996
1996-06-10,1996,7,チェリー,スピッツ,←,,,1996
1996-06-10,1996,8,心を開いて,ZARD,←,,,1996
1996-06-10,1996,9,In The Future,hitomi,←,,,1996
1996-06-10,1996,10,いいわけ,シャ乱Q,↑,,,1996
1996-06-10,1996,11,はだかの王様～シブトクつよく～,SMAP,↑,,,1996
1996-06-10,1996,12,ドキッ,FIELD OF VIEW,↓,,,1996
1996-06-10,1996,13,Only you 君と夏の日を,TUBE,↑,,,1996
1996-06-10,1996,14,夢で逢えたら,ラッツ＆スター,↑,,,1996
1996-06-10,1996,15,アジアの純真,PUFFY,↑,,,1996
1996-06-10,1996,16,FRIEND SHIP,H Jungle with T,↓,,,1996
1996-06-10,1996,17,DREAMS,ROMANTIC MODE,↓,,,1996
1996-06-10,1996,18,命は燃やし尽くすためのもの,布袋寅泰,↓,,,1996
1996-06-10,1996,19,君を忘れない,松山千春,↑,,,1996
1996-06-10,1996,20,キャンディ,BUCK-TICK,↓,,,1996
1996-06-10,1996,21,君のいちばんに・・・,LINDBERG,↓,,,1996
1996-06-10,1996,22,花 -Memento Mori-,Mr.Children,↓,,,1996
1996-06-10,1996,23,君の空になりたい,MANISH,初,,,1996
1996-06-10,1996,24,ゼロから歩き出そう,ZERO,↑,,,1996
1996-06-10,1996,25,平凡なハッピーじゃ物足りない,篠原涼子,↓,,,1996
1996-06-10,1996,26,浪漫 -ROMAN-,憲三郎＆ジョージ山本,↑,,,1996
1996-06-10,1996,27,LIKE A HARD RAIN,相川七瀬,↑,,,1996
1996-06-10,1996,28,夏の午後,大滝龍宇一,↓,,,1996
1996-06-10,1996,29,僕の行き方,BLUE BOY,初,,,1996
1996-06-10,1996,30,遥か～SAILING FOR MY DREAM～,FENCE OF DEFENCE,初,,,1996
1996-06-17,1996,1,You're my sunshine,安室奈美恵,初,,,1996
1996-06-17,1996,2,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,←,,,1996
1996-06-17,1996,3,愛の言霊～Spritual Message～,サザンオールスターズ,←,,,1996
1996-06-17,1996,4,BREAK OUT!,相川七瀬,初,,,1996
1996-06-17,1996,5,Real Thing Shakes,B'z,↓,,,1996
1996-06-17,1996,6,BEAT YOUR HEART,V6,↓,,,1996
1996-06-17,1996,7,In The Future,hitomi,↑,,,1996
1996-06-17,1996,8,ALICE,MY LITTLE LOVER,↓,,,1996
1996-06-17,1996,9,あなたに逢いたくて～Missing You～,松田聖子,↓,,,1996
1996-06-17,1996,10,チェリー,スピッツ,↓,,,1996
1996-06-17,1996,11,心を開いて,ZARD,↓,,,1996
1996-06-17,1996,12,いいわけ,シャ乱Q,↓,,,1996
1996-06-17,1996,13,アジアの純真,PUFFY,↑,,,1996
1996-06-17,1996,14,ゼロから歩き出そう,ZERO,↑,,,1996
1996-06-17,1996,15,夢で逢えたら,ラッツ＆スター,↓,,,1996
1996-06-17,1996,16,はだかの王様～シブトクつよく～,SMAP,↓,,,1996
1996-06-17,1996,17,Careしてあげて,田村直美,初,,,1996
1996-06-17,1996,18,ドキッ,FIELD OF VIEW,↓,,,1996
1996-06-17,1996,19,Only you 君と夏の日を,TUBE,↓,,,1996
1996-06-17,1996,20,Words of Love,ORIGINAL LOVE,初,,,1996
1996-06-17,1996,21,君を忘れない,松山千春,↓,,,1996
1996-06-17,1996,22,DREAMS,ROMANTIC MODE,↓,,,1996
1996-06-17,1996,23,FRIEND SHIP,H Jungle with T,↓,,,1996
1996-06-17,1996,24,平凡なハッピーじゃ物足りない,篠原涼子,↑,,,1996
1996-06-17,1996,25,愛の才能,川本真琴,↑,,,1996
1996-06-17,1996,26,優,工藤静香,初,,,1996
1996-06-17,1996,27,MIND CIRCUS,中谷美紀,↑,,,1996
1996-06-17,1996,28,The Light Is You,SING LIKE TALKING,初,,,1996
1996-06-17,1996,29,命は燃やし尽くすためのもの,布袋寅泰,↓,,,1996
1996-06-17,1996,30,君のいちばんに・・・,LINDBERG,↓,,,1996
1996-06-24,1996,1,You're my sunshine,安室奈美恵,←,,,1996
1996-06-24,1996,2,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,←,,,1996
1996-06-24,1996,3,愛の言霊～Spritual Message～,サザンオールスターズ,←,,,1996
1996-06-24,1996,4,Hey! Ladies&Gentlemen,TRF,初,,,1996
1996-06-24,1996,5,ララサンシャイン,森高千里,初,,,1996
1996-06-24,1996,6,アジアの純真,PUFFY,↑,,,1996
1996-06-24,1996,7,BREAK OUT!,相川七瀬,↓,,,1996
1996-06-24,1996,8,In The Future,hitomi,↓,,,1996
1996-06-24,1996,9,Real Thing Shakes,B'z,↓,,,1996
1996-06-24,1996,10,ゼロから歩き出そう,ZERO,↑,,,1996
1996-06-24,1996,11,あなたに逢いたくて～Missing You～,松田聖子,↓,,,1996
1996-06-24,1996,12,ALICE,MY LITTLE LOVER,↓,,,1996
1996-06-24,1996,13,いいわけ,シャ乱Q,↓,,,1996
1996-06-24,1996,14,心を開いて,ZARD,↓,,,1996
1996-06-24,1996,15,チェリー,スピッツ,↓,,,1996
1996-06-24,1996,16,夢で逢えたら,ラッツ＆スター,↓,,,1996
1996-06-24,1996,17,BEAT YOUR HEART,V6,↓,,,1996
1996-06-24,1996,18,愛の才能,川本真琴,↑,,,1996
1996-06-24,1996,19,Only you 君と夏の日を,TUBE,←,,,1996
1996-06-24,1996,20,あなたが世界一,宇徳敬子,初,,,1996
1996-06-24,1996,21,君を忘れない,松山千春,←,,,1996
1996-06-24,1996,22,MIND CIRCUS,中谷美紀,↑,,,1996
1996-06-24,1996,23,はだかの王様～シブトクつよく～,SMAP,↓,,,1996
1996-06-24,1996,24,ドキッ,FIELD OF VIEW,↓,,,1996
1996-06-24,1996,25,平凡なハッピーじゃ物足りない,篠原涼子,↓,,,1996
1996-06-24,1996,26,ハミングがきこえる,カヒミ・カリィ,↑,,,1996
1996-06-24,1996,27,Words of Love,ORIGINAL LOVE,↓,,,1996
1996-06-24,1996,28,DREAMS,ROMANTIC MODE,↓,,,1996
1996-06-24,1996,29,夏の午後,大滝龍宇一,↑,,,1996
1996-06-24,1996,30,Careしてあげて,田村直美,↓,,,1996
1996-07-01,1996,1,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,↑,,,1996
1996-07-01,1996,2,You're my sunshine,安室奈美恵,↓,,,1996
1996-07-01,1996,3,愛の言霊～Spritual Message～,サザンオールスターズ,←,,,1996
1996-07-01,1996,4,イージュー☆ライダー,奥田民生,初,,,1996
1996-07-01,1996,5,アジアの純真,PUFFY,↑,,,1996
1996-07-01,1996,6,Hey! Ladies&Gentlemen,TRF,↓,,,1996
1996-07-01,1996,7,BREAK OUT!,相川七瀬,←,,,1996
1996-07-01,1996,8,In The Future,hitomi,←,,,1996
1996-07-01,1996,9,いいわけ,シャ乱Q,↑,,,1996
1996-07-01,1996,10,ゼロから歩き出そう,ZERO,←,,,1996
1996-07-01,1996,11,Real Thing Shakes,B'z,↓,,,1996
1996-07-01,1996,12,ALICE,MY LITTLE LOVER,←,,,1996
1996-07-01,1996,13,My Love Your Love（たったひとりしかないあなたへ）,渡辺美里,初,,,1996
1996-07-01,1996,14,NICE TO MEET YOU,L-R,初,,,1996
1996-07-01,1996,15,ララサンシャイン,森高千里,↓,,,1996
1996-07-01,1996,16,あなたに逢いたくて～Missing You～,松田聖子,↓,,,1996
1996-07-01,1996,17,君を忘れない,松山千春,↑,,,1996
1996-07-01,1996,18,愛の才能,川本真琴,←,,,1996
1996-07-01,1996,19,夢で逢えたら,ラッツ＆スター,↓,,,1996
1996-07-01,1996,20,MIND CIRCUS,中谷美紀,↑,,,1996
1996-07-01,1996,21,チェリー,スピッツ,↓,,,1996
1996-07-01,1996,22,BEAT YOUR HEART,V6,↓,,,1996
1996-07-01,1996,23,心を開いて,ZARD,↓,,,1996
1996-07-01,1996,24,Only you 君と夏の日を,TUBE,↓,,,1996
1996-07-01,1996,25,Sobani Iteyo,AMI with CAGNET,↑,,,1996
1996-07-01,1996,26,はだかの王様～シブトクつよく～,SMAP,↓,,,1996
1996-07-01,1996,27,ドキッ,FIELD OF VIEW,↓,,,1996
1996-07-01,1996,28,夏の午後,大滝龍宇一,↑,,,1996
1996-07-01,1996,29,ごめんね・・・,高橋真梨子,初,,,1996
1996-07-01,1996,30,DREAMS,ROMANTIC MODE,↓,,,1996
1996-07-08,1996,1,STAY,氷室京介,初,,,1996
1996-07-08,1996,2,太陽にくちづけを！～あたしたち真夏のFUN・P～,FUNK THE PEANUTS,初,,,1996
1996-07-08,1996,3,MISERY,hide,初,,,1996
1996-07-08,1996,4,愛の言霊～Spritual Message～,サザンオールスターズ,↓,,,1996
1996-07-08,1996,5,太陽は罪な奴,サザンオールスターズ,初,,,1996
1996-07-08,1996,6,LA・LA・LA LOVE SONG,久保田利伸 with ナオミ・キャンベル,↓,,,1996
1996-07-08,1996,7,You're my sunshine,安室奈美恵,↓,,,1996
1996-07-08,1996,8,アジアの純真,PUFFY,↓,,,1996
1996-07-08,1996,9,イージュー☆ライダー,奥田民生,↓,,,1996
1996-07-08,1996,10,相談天国,ザ・ハイロウズ,初,,,1996
1996-07-08,1996,11,Hey! Ladies&Gentlemen,TRF,↓,,,1996
1996-07-08,1996,12,BREAK OUT!,相川七瀬,↓,,,1996
1996-07-08,1996,13,ゼロから歩き出そう,ZERO,↓,,,1996
1996-07-08,1996,14,いいわけ,シャ乱Q,↓,,,1996
1996-07-08,1996,15,In The Future,hitomi,↓,,,1996
1996-07-08,1996,16,NICE TO MEET YOU,L-R,↓,,,1996
